ticker,entry_date,exit_date,setup_type,sector,sector_uptrend,entry,exit,sl,target,partial_tgt,partial_taken,rr,qty,capital,pnl,exit_reason,ev_pct,result
HDFCBANK.NS,2025-02-27,2025-03-11,RSI_DIVERGENCE,BANKING,False,839.01,831.51,811.87,872.93,866.15,False,1.25,178,149344.0,-1334.75,DAY_CAP,0.7,LOSS
HDFCBANK.NS,2025-06-23,2025-07-03,TREND_PULLBACK,BANKING,True,961.21,993.19,935.62,993.19,986.8,True,1.25,156,149948.0,4490.87,TARGET,0.63,WIN
HDFCBANK.NS,2025-11-17,2025-11-27,TREND_PULLBACK,BANKING,True,996.55,1009.5,970.27,1029.4,1022.83,False,1.25,150,149482.0,1942.5,DAY_CAP,0.63,WIN
HDFCBANK.NS,2026-01-02,2026-01-14,TREND_PULLBACK,BANKING,True,1001.6,979.61,979.61,1029.09,1023.59,False,1.25,149,149238.0,-3276.51,SL,0.52,LOSS
HDFCBANK.NS,2026-02-16,2026-02-26,RSI_DIVERGENCE,BANKING,True,925.8,898.6,889.16,971.59,962.44,False,1.25,162,149980.0,-4406.4,DAY_CAP,0.85,LOSS
ICICIBANK.NS,2017-08-07,2017-08-18,TREND_PULLBACK,BANKING,True,288.31,276.12,276.12,303.53,300.49,False,1.25,492,141846.0,-5995.29,SL,1.0,LOSS
ICICIBANK.NS,2017-08-23,2017-09-05,TREND_PULLBACK,BANKING,True,286.82,285.86,272.76,304.39,300.87,False,1.25,426,122184.0,-409.2,DAY_CAP,1.16,LOSS
ICICIBANK.NS,2017-12-11,2017-12-21,TREND_PULLBACK,BANKING,True,299.16,287.52,287.52,313.71,310.8,False,1.25,501,149879.0,-5831.47,SL,0.92,LOSS
ICICIBANK.NS,2017-12-21,2018-01-03,TREND_PULLBACK,BANKING,True,303.0,302.57,288.1,321.63,317.91,False,1.25,402,121807.0,-173.74,DAY_CAP,1.17,LOSS
ICICIBANK.NS,2018-04-30,2018-05-11,RSI_DIVERGENCE,BANKING,True,272.98,293.33,256.71,293.33,289.26,True,1.25,368,100458.0,6738.09,TARGET,1.28,WIN
ICICIBANK.NS,2018-06-04,2018-06-14,RSI_DIVERGENCE,BANKING,True,275.43,273.51,257.7,297.61,293.17,False,1.25,338,93097.0,-649.32,DAY_CAP,1.39,LOSS
ICICIBANK.NS,2018-11-20,2018-12-03,BREAKOUT_PULLBACK,BANKING,True,345.31,343.0,325.27,370.36,365.35,False,1.25,299,103249.0,-692.35,DAY_CAP,1.51,LOSS
ICICIBANK.NS,2018-12-03,2018-12-13,TREND_PULLBACK,BANKING,True,343.0,326.46,326.46,363.67,359.53,False,1.25,362,124165.0,-5986.46,SL,1.15,LOSS
ICICIBANK.NS,2018-12-17,2018-12-28,TREND_PULLBACK,BANKING,True,345.84,348.06,330.12,365.5,361.57,False,1.25,381,131766.0,845.48,DAY_CAP,1.08,WIN
ICICIBANK.NS,2018-12-28,2019-01-09,TREND_PULLBACK,BANKING,True,348.06,366.57,333.26,366.57,362.87,True,1.25,405,140965.0,6748.13,TARGET,1.01,WIN
ICICIBANK.NS,2019-04-15,2019-04-30,TREND_PULLBACK,BANKING,True,378.94,393.17,363.92,397.71,393.95,True,1.25,395,149680.0,5775.34,DAY_CAP,0.94,WIN
ICICIBANK.NS,2019-05-20,2019-05-30,TREND_PULLBACK,BANKING,True,393.36,422.3,370.21,422.3,416.51,True,1.25,259,101881.0,6748.21,TARGET,1.4,WIN
ICICIBANK.NS,2019-06-04,2019-06-17,BREAKOUT_PULLBACK,BANKING,True,404.36,399.63,382.62,431.53,426.1,False,1.25,275,111199.0,-1300.11,DAY_CAP,1.4,LOSS
ICICIBANK.NS,2019-06-20,2019-07-02,TREND_PULLBACK,BANKING,True,418.16,421.39,398.66,442.53,437.65,False,1.25,307,128374.0,992.29,DAY_CAP,1.11,WIN
ICICIBANK.NS,2020-02-11,2020-02-24,TREND_PULLBACK,BANKING,True,522.04,512.46,498.59,551.35,545.49,False,1.25,255,133120.0,-2441.66,DAY_CAP,1.07,LOSS
ICICIBANK.NS,2020-09-15,2020-09-25,RSI_DIVERGENCE,BANKING,False,359.36,336.49,336.49,387.94,382.23,False,1.25,262,94152.0,-5991.54,SL,1.37,LOSS
ICICIBANK.NS,2020-11-19,2020-12-02,BREAKOUT_PULLBACK,BANKING,True,463.04,464.69,431.32,502.7,494.77,False,1.25,189,87515.0,310.75,DAY_CAP,1.78,WIN
ICICIBANK.NS,2021-02-18,2021-03-02,BREAKOUT_PULLBACK,BANKING,True,623.5,583.9,583.9,672.99,663.1,False,1.25,151,94148.0,-5979.22,SL,1.65,LOSS
ICICIBANK.NS,2021-05-05,2021-05-18,TREND_PULLBACK,BANKING,True,583.02,612.42,543.26,632.72,622.78,False,1.25,150,87453.0,4410.39,DAY_CAP,1.62,WIN
ICICIBANK.NS,2021-08-30,2021-09-09,TREND_PULLBACK,BANKING,True,692.25,698.66,665.95,725.13,718.56,False,1.25,216,149527.0,1382.85,DAY_CAP,0.9,WIN
ICICIBANK.NS,2021-10-11,2021-10-22,TREND_PULLBACK,BANKING,True,691.91,727.05,663.81,727.05,720.02,True,1.25,213,147378.0,6738.59,TARGET,0.97,WIN
ICICIBANK.NS,2022-01-04,2022-01-14,TREND_PULLBACK,BANKING,True,749.68,788.76,718.41,788.76,780.95,True,1.25,191,143189.0,6722.41,TARGET,0.99,WIN
ICICIBANK.NS,2022-02-09,2022-02-21,TREND_PULLBACK,BANKING,True,778.73,743.89,743.89,822.29,813.58,False,1.25,172,133942.0,-5992.77,SL,1.06,LOSS
